id,uniqueId,videoId,link,signature,followerCount,aigcLabelType,createTime,desc,playCount,shareCount,gamer,biden_deepfakes,presidential_debates,psa_deepfakes,vietnamese_trump,trump_covers,biden_covers,trump_deepfakes
7216200608293438510,talkthenews,7216927625606860074,https://www.tiktok.com/@talkthenews/video/7216927625606860074,"News hits fast, let's talk. I know it's hard to believe, but this is parody",70.0,False,2023-04-01 4:05:19,#papajoe #aibiden #joeai #aipresidents  #ai #talkthenews #goat #cedar #fyp,1069,11,non-gamer,biden_deepfakes,non-presidential_debates,psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6891360785294197766,clutchy_tv,7202369225757953322,https://www.tiktok.com/@clutchy_tv/video/7202369225757953322,"🟣TWITCH🟣
(CST) 
⬇️APEX / R6SIEGE / COD / FORT/ OW2⬇️",4663.0,False,2023-02-20 22:31:14,Kraber time 👏🏽#apexkraber #kraberapex #krabernoscope #clutchy18 #mrclutch1823 #aivoice #aivoices #aitrump #aibiden #controllerplayer #mrclutch1823 #clutchy18 #controllersettings #apexranked #newcastle #apexnewcastle #newcastleapex,802,2,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7190011732518994990,kingcradi,7217086800249015594,https://www.tiktok.com/@kingcradi/video/7217086800249015594,Pokémon videos to entertain you for a few seconds,20200.0,False,2023-04-01 14:23:01,"TRUMP, OBAMA and BIDEN rank the Pokemon Starter Evolutions PART 2 😂😂😂 #pokemon #trump #obama #biden #aivoice #aivoices #trumpai #obamaai #bidenai #pokemonstarters #tierlist #tierlists #gaming #nintendo #pokemongo #charizard #pikachu #aipresidents #aitrump #ai #aiobama #aibiden #meme #memes ",4187,5,gamer,non-biden_deepfakes,non-presidential_debates,psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7222789594499630085,donaldpollock88,7231243597994118405,https://www.tiktok.com/@donaldpollock88/video/7231243597994118405,"*Disclaimer: this is a school project, and an AI voiceover is used.*",5.0,False,2023-05-09 17:58:26,Donald Pollock - Rebuttal to Sleepy Joe ⚠️DISCLAIMER⚠️ This video is for a school project and is not the real Donald Trump. #AIvoice #AItrump #AIbiden #faxist #donaldpollock,576,38,non-gamer,non-biden_deepfakes,non-presidential_debates,psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,trump_deepfake
6964210393040913414,shoujii_pop,7203472732447657259,https://www.tiktok.com/@shoujii_pop/video/7203472732447657259,Independent hyperpop producer creating dreamy lullaby music. 💿 Listen now!,380.0,False,2023-02-23 21:53:22,Is this real?? #aibiden #aiobama #obama #trump #aitrump #trumpai #bidenai #bidenvoiceover #trumpvoiceover #minecraft #minecrafttrump,515,0,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7259661681914627115,paperfiguerstudios,7308886358536326446,https://www.tiktok.com/@paperfiguerstudios/video/7308886358536326446,Welcome to the studio,121.0,False,2023-12-04 23:32:08,The boys argue about Christmas  #Paperfiguerstudios #ai_songs #aipresidents #aibiden #fyp #meme #spongebobsquarepants #christmas #imback #ai_mayhem #funny #1m,904,9,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7216200608293438510,talkthenews,7217100256750832942,https://www.tiktok.com/@talkthenews/video/7217100256750832942,"News hits fast, let's talk. I know it's hard to believe, but this is parody",70.0,False,2023-04-01 15:15:30,#papajoe #joeai #aibiden #bidenai #ai #oumuamua #talkthenews #keepexploring #fyp,293,3,non-gamer,biden_deepfakes,non-presidential_debates,psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7082701856998540334,a.ziooo,7215579020115578158,https://www.tiktok.com/@a.ziooo/video/7215579020115578158,Thank you for 4k!,4693.0,False,2023-03-28 12:52:02,#CapCut #💀 #fyp $((#foryoupage #foryou #good #funny #preident #aitrump #trump #biden #aibiden enjoy this video please follow to,282,0,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6753770231757931525,airforce1ent,7235385394878090538,https://www.tiktok.com/@airforce1ent/video/7235385394878090538,Comedy / Satire / Parody,20800.0,False,2023-05-20 21:50:56,Biden just dropped the hottest song of the year #aibiden #aimusic #aivoice #aipresidents,2621,6,non-gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,biden_cover,non-trump_deepfake
6840300356640195590,youexec,7208999271104875818,https://www.tiktok.com/@youexec/video/7208999271104875818,"Making Powerpoint easy.
Get the templates👇",23100.0,False,2023-03-10 19:19:13,Meanwhile at the oval office…  DISCLAIMER: AI deepfake parody #aivoice #president #ai #biden #aibiden #trump #aitrump #aipresidents,2231,2,gamer,non-biden_deepfakes,non-presidential_debates,psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6884762223781921798,theater.dreamer,7206154512518827310,https://www.tiktok.com/@theater.dreamer/video/7206154512518827310,I'd post stuff but idk where to start,109.0,False,2023-03-03 3:20:01,The Presidents discuss their favorite Shin Megami Tensei games #shinmegamitensei  #aipresidents #aibiden #aiobama #aitrump Credit: Fither on Youtube,715,1,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6840300356640195590,youexec,7211584305229778218,https://www.tiktok.com/@youexec/video/7211584305229778218,"Making Powerpoint easy.
Get the templates👇",23100.0,False,2023-03-17 18:30:24,When the boys hype up your PowerPoint presentation... DISCLAIMER: AI deepfake parody #aivoice #president #ai #biden #aibiden #trump #aitrump #aipresidents,1938,3,gamer,non-biden_deepfakes,non-presidential_debates,psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7256515947343021083,bidenonr6,7256570670279052570,https://www.tiktok.com/@bidenonr6/video/7256570670279052570,Presidential Six Siege 😍,8.0,False,2023-07-17 0:01:11,Biden bombs again!  #r6 #spawnpeek #outback #ai #aibiden #biden #funny #air6,963,5,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7132856941705085957,mdmostakim7112,7330267564465065217,https://www.tiktok.com/@mdmostakim7112/video/7330267564465065217,,1602.0,False,2024-01-31 14:22:01,#virale #tiktokvagladesh🇧🇩🇧🇩 #saport___me💙😘 #viostiktokvideo #pik #adit #tiktokkmpani #aibiden #djkhaled #😎😎😎🔥🔥,228,0,non-gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6918361051727184902,tonicamusic,7208188618966453509,https://www.tiktok.com/@tonicamusic/video/7208188618966453509,"Alt Pop Duo - Manchester
Playing live - MCR 12/04 & LDN 05/05
💀🪇🎟️👇🏻",1537.0,False,2023-03-08 14:53:20,All feedback is good feedback 🗣️ #submithub #feedback #aipresidents #aitrump #aibiden #submithubfeedback,398,1,non-gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,trump_deepfake
6794860502990668806,sweetblasphemyband,7207803496018496811,https://www.tiktok.com/@sweetblasphemyband/video/7207803496018496811,"Official Sweet Blasphemy 
LA
Links in our Instagram Bio",403.0,False,2023-03-07 13:59:17,“Devil’s Smile” Out March 17th! #presidentsai #aipresidents #aitrump #aiobama #aibiden #gamingpresident #presidentsgaming #metal #metalcore #posthardcore #metalhead #localbands #emo #emoboy #emogirl #altguy #altgirls #sweetblasphemy #blackveilbrides #askingalexandria #deftones #goth #edgy #alternativestyle #emohair #losangeles  #music #band #rockband #metal #rock #guitar #bass #concert #emostyle #scene #sunset,609,2,gamer,non-biden_deepfakes,non-presidential_debates,psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7147696161910441002,berges_institute,7296201519697825054,https://www.tiktok.com/@berges_institute/video/7296201519697825054,Spanish bits by Berges Institute,408.0,False,2023-10-31 19:08:28,To go bananas 🍌#learnspanish #bergesinstitute #borisjohnson #bidenai #aibiden,828,1,non-gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7065415500830622767,human_division,7217137626124553518,https://www.tiktok.com/@human_division/video/7217137626124553518,Comedy Channel! Subscribe to my Youtube for more content that’s banned here!,184.0,False,2023-04-01 17:40:11,The Presidents Farting Contest! Judged by Tom Hanks! #aivoicememes #aitrump #aiobama #tomhanksedit #tom_hanks #fartjokesarefunny #fartcontest #aipresidents #aibiden #fartsoftiktok #fartstory #veganfarts #georgewbush #trumpjokes,534,4,non-gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,trump_deepfake
7227310987887936555,toytopium,7227314378964487470,https://www.tiktok.com/@toytopium/video/7227314378964487470,"best place for toys, plushies, stickers, and accessories.
visit toytopium.com",19.0,False,2023-04-29 3:51:12,toytopium.com keeps Donald stacked. #donald #donaldtrump #biden #aibiden #aitrump #ai #toy #toys #plushies #joebiden #toytopium #xyzbca #fyp #fypシ #foryou #foryoupage #foryourpage,606,4,gamer,non-biden_deepfakes,non-presidential_debates,psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7245665789490627626,aitrumporbiden,7266935518955375918,https://www.tiktok.com/@aitrumporbiden/video/7266935518955375918,"Parody account of twitch.tv/trumporniden2024 
Clips of Ai Trump vs Biden Debate",21.0,False,2023-08-13 22:21:25,Trump finally having some or the juice that biden is on and doesnt make sense #trumptrain #aitrump #aibiden #trump #biden #debate #trumpbidendebate #joebiden #ai #donaldtrump #donaldtrumpai #presidents #presidentsai #aipresidents #aidonaldtrump #aijoebiden,344,0,non-gamer,non-biden_deepfakes,presidential_debates,psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7236122228931380266,unitedstatesgamers,7274737157615471915,https://www.tiktok.com/@unitedstatesgamers/video/7274737157615471915,Welcome my fellow Americans to our TikTok,15.0,False,2023-09-03 22:55:47,Presidents Play Call of Duty and Donald talks to a Therapist #unitedstatesgamers #aitrump #aiobama #aibiden #presidentsplay #presidentsplaycod #presidentsplayinggames #gamerpresident,451,0,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7299243499165238315,sleepytime.fm,7315219782490475819,https://www.tiktok.com/@sleepytime.fm/video/7315219782490475819,https://podcasts.apple.com/us/podcast/ocean-dreams/id1713829060,4.0,False,2023-12-22 1:09:00,Final two episodes of Ocean Dreams are out! Binge them during your holiday travel (or sneak off during dinner). #podcast #oceandreams #scifi #comedy #AI #biden #aibiden,1985,1,non-gamer,biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6984067996521071621,iancjordan,7350913891775417630,https://www.tiktok.com/@iancjordan/video/7350913891775417630,"Host of APEX featuring Ian C Jordan 

Newsundone.com Partner",52400.0,False,2024-03-27 5:41:43,MAGA v A.I Biden on Oil Drilling In America #ai #aibiden #maga,390,0,non-gamer,biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7148088939891393582,plutovalid,7232390133918518571,https://www.tiktok.com/@plutovalid/video/7232390133918518571,"vc - text
vc - vc
text to text
(21-0-6)
#plutoscales",1373.0,False,2023-05-12 20:07:44,real #donaldtrump #joebiden #aibiden #aitrump #elevenlabs,299,0,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7148088939891393582,plutovalid,7213989750271921454,https://www.tiktok.com/@plutovalid/video/7213989750271921454,"vc - text
vc - vc
text to text
(21-0-6)
#plutoscales",1373.0,False,2023-03-24 6:04:52,ggs #real #life #aivoice #aibiden #trend,438,7,non-gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7227153781481686059,iligence,7229856047614201134,https://www.tiktok.com/@iligence/video/7229856047614201134,"Welcome to the future of technology! 
Go-to source for all things ai.",10.0,False,2023-05-06 0:18:07,Ai is getting out of hand #joerogan #joebiden #ai #aibiden,353,0,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6921709074262901766,harddrivemag,7205560557859081514,https://www.tiktok.com/@harddrivemag/video/7205560557859081514,the only ethical source of video game news on the planet,13600.0,False,2023-03-01 12:55:14,Trump Makes A Stunning Confession #trump #trumpai #aitrump #aibiden #hitman #hitman3 #memes #aimemes,648,2,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7082701856998540334,a.ziooo,7219451559363497258,https://www.tiktok.com/@a.ziooo/video/7219451559363497258,Thank you for 4k!,4693.0,False,2023-04-07 23:19:21,"#fyp #foryou #foryoupage #💀 #funny #drame #preident #aitrump #trump #drake #aidrake #obama #aiobama #biden #aibiden barack obama makes donald trump st next to gay drake ft,barak obama joe biden donald trump and gay drake",640,3,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7216200608293438510,talkthenews,7217310756713319722,https://www.tiktok.com/@talkthenews/video/7217310756713319722,"News hits fast, let's talk. I know it's hard to believe, but this is parody",70.0,False,2023-04-02 4:52:02,#papajoe #bidenai #joeai #aibiden #ai #sero #talkthenews #fyp,260,1,non-gamer,biden_deepfakes,non-presidential_debates,psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7245665789490627626,aitrumporbiden,7266485684930809134,https://www.tiktok.com/@aitrumporbiden/video/7266485684930809134,"Parody account of twitch.tv/trumporniden2024 
Clips of Ai Trump vs Biden Debate",21.0,False,2023-08-12 17:15:54,#trump #savage #momsbasement #icecream #joebrandon #crack #skunk #aitrump #aibiden #trump #biden #debate #trumpbidendebate #joebiden #ai #donaldtrump #donaldtrumpai #presidents #presidentsai #aipresidents #aidonaldtrump #aijoebiden,345,1,non-gamer,non-biden_deepfakes,presidential_debates,psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7245665789490627626,aitrumporbiden,7265113083633519918,https://www.tiktok.com/@aitrumporbiden/video/7265113083633519918,"Parody account of twitch.tv/trumporniden2024 
Clips of Ai Trump vs Biden Debate",21.0,False,2023-08-09 0:29:23,Trump 😂 taking victims #braindead #joebrandon #brandon #icecream #aitrump #aibiden #trump #biden #debate #trumpbidendebate #joebiden #ai #donaldtrump #donaldtrumpai #presidents #presidentsai #aipresidents #aidonaldtrump #aijoebiden,375,0,non-gamer,non-biden_deepfakes,presidential_debates,psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7216200608293438510,talkthenews,7217255870344891694,https://www.tiktok.com/@talkthenews/video/7217255870344891694,"News hits fast, let's talk. I know it's hard to believe, but this is parody",70.0,False,2023-04-02 1:18:58,#papajoe #inspace #joeai #bidenai #aibiden #ai #space #talkthenews #fyp,268,1,non-gamer,biden_deepfakes,non-presidential_debates,psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7248007759295136774,zen.g.media,7249975693101059334,https://www.tiktok.com/@zen.g.media/video/7249975693101059334,"We make funny satirical content with the help of Ai
Check us out YouTube too!",11.0,False,2023-06-29 5:28:30,"Ai PRESIDENTS debate fav BIRDS, BIDEN’s  “EXPERT” called in Trump, biden, and obama argue about their favorite birds until Joe causing a very outlandish and Anna random expert on Doug’s which We haven’t heard from him in a long time. . . . . #ai #aipresidents #aicomedy #aivoice #trump #biden #obama #hughneutron #birds #ducks #aitrump #aibiden ",279,0,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7233905810701550635,coversdotai,7246811494216895790,https://www.tiktok.com/@coversdotai/video/7246811494216895790,Cover your songs with AI voices!,1729.0,False,2023-06-20 16:50:01,#biden2020 #biden #bidenfails #ai #aicover #aibiden #hannahmontana #mileycyrus,832,7,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,trump_cover,non-biden_cover,non-trump_deepfake
6653471342854701061,e_doctor,7226175748233612587,https://www.tiktok.com/@e_doctor/video/7226175748233612587,"\( ˆoˆ )/ lvl. 24
e_doctorr on Twitch & YouTube",587.0,False,2023-04-26 2:12:42,Ai is seriously getting out of hand! AND IT MUST BE STOPPED #aitrump #aibiden #aiskit #aimeme,677,2,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6675470654139974661,momfuelmug.jpg,7222100182748679470,https://www.tiktok.com/@momfuelmug.jpg/video/7222100182748679470,"17
follow my insta",2183.0,False,2023-04-15 2:37:27,The best thing I've burned yet #meme #fyp #cd #aipresidents #aibiden #aiobama #ai,449,2,non-gamer,biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7216200608293438510,talkthenews,7217505984158387502,https://www.tiktok.com/@talkthenews/video/7217505984158387502,"News hits fast, let's talk. I know it's hard to believe, but this is parody",70.0,False,2023-04-02 17:29:43,#papajoe #bidenai #joeai #aibiden #ai #woolymammoth #talkthenews #fye,246,15,non-gamer,biden_deepfakes,non-presidential_debates,psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7145302908754871342,tarkovfanstore,7208056873281408299,https://www.tiktok.com/@tarkovfanstore/video/7208056873281408299,"😈
tarkovfanstore.com",1142.0,False,2023-03-08 6:22:32,"Trump, Joe, and Obama encounter a cheater in eacape from tarkov…. tarkovfanstore.com.     #tarkovfanstore #fypシ #fyp #transition #editz #tarkov #tarkovmemes #aitrump #aibiden #aiobama #aipresidents #aipresidentgaming #election ",407,1,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7216200608293438510,talkthenews,7218188048578661674,https://www.tiktok.com/@talkthenews/video/7218188048578661674,"News hits fast, let's talk. I know it's hard to believe, but this is parody",70.0,False,2023-04-04 13:36:20,#papajoe #joeai #aibiden #bidenai #ai #matcha #talkthenews #fye,253,1,non-gamer,biden_deepfakes,non-presidential_debates,psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7209733102122845230,totalgrim,7209739580730346795,https://www.tiktok.com/@totalgrim/video/7209739580730346795,"Gaming Vids From YT 
Pls enjoy :)",5.0,False,2023-03-12 19:11:58,Kelving just Logging #Kelvin #Son'softheforest #Virginia #gamingmoments #weirdmoment #glitch #funny #fyp #gaming #gamingontiktok #log #ai #aibiden,371,0,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7366042751052612641,bradspitt5,7366052000619957537,https://www.tiktok.com/@bradspitt5/video/7366052000619957537,,1.0,False,2024-05-07 0:44:04,"BBL Drizzy - When biden heard about the beef, he jumped right on metro's beat to tell Drake a few things  #bbl  #bbldrizzy  #metroboomin  #drake  #kendricklamar  #kendrick  #beef  #drizzy  #drizzydrake  #drizzylations  #ai  #aimusic  #airap  #aihiphop  #meetthegrahams  #bidenai  #aibiden  #behumble  #humble ",636,5,non-gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,biden_cover,non-trump_deepfake
7245665789490627626,aitrumporbiden,7267349969005202731,https://www.tiktok.com/@aitrumporbiden/video/7267349969005202731,"Parody account of twitch.tv/trumporniden2024 
Clips of Ai Trump vs Biden Debate",21.0,False,2023-08-15 1:09:40,This one was a rollercoaster #katyperry #sniff #hair #dementia #nationalmonument #aitrump #aibiden #trump #biden #debate #trumpbidendebate #joebiden #ai #donaldtrump #donaldtrumpai #presidents #presidentsai #aipresidents #aidonaldtrump #aijoebiden,306,3,non-gamer,non-biden_deepfakes,presidential_debates,psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7082701856998540334,a.ziooo,7209980940985077035,https://www.tiktok.com/@a.ziooo/video/7209980940985077035,Thank you for 4k!,4693.0,False,2023-03-13 10:49:13,#preident #fyp #foryou #foryoupage #funny #💀 #trump #aitrump #biden #aibiden #aivoices #aipresidents#💀,577,7,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7154374176366380074,gregtaylor97,7226874702072139054,https://www.tiktok.com/@gregtaylor97/video/7226874702072139054,"Star Creator at Frever 🎥😎

USA Creator 🇺🇸",19800.0,False,2023-04-27 23:24:55,Trump & Biden Late Night Convos (Part 15) #foryou #foryoupage #fyp #trump #biden #donaldtrump #joebiden #nickiminaj #icespice #nickiandicespice #princessdiana #barbz #barbie #barbienation #ai #aitrump #aibiden #comedy #skit #funny @freverofficial,500,1,non-gamer,non-biden_deepfakes,presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7245665789490627626,aitrumporbiden,7261607089745726763,https://www.tiktok.com/@aitrumporbiden/video/7261607089745726763,"Parody account of twitch.tv/trumporniden2024 
Clips of Ai Trump vs Biden Debate",21.0,False,2023-07-30 13:44:42,Biden has no chill #icecream #jellyfish #fixing this country #aitrump #aibiden #trump #biden #debate #trumpbidendebate #joebiden #ai #donaldtrump #donaldtrumpai #presidents #presidentsai #aipresidents #aidonaldtrump #aijoebiden,133,0,non-gamer,non-biden_deepfakes,presidential_debates,psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7245665789490627626,aitrumporbiden,7254695970703674667,https://www.tiktok.com/@aitrumporbiden/video/7254695970703674667,"Parody account of twitch.tv/trumporniden2024 
Clips of Ai Trump vs Biden Debate",21.0,False,2023-07-11 22:45:40,#aibiden goes in on #aitrump and his #minions #18 #aitrump #aibiden #trump #biden #debate #trumpbidendebate #joebiden #ai #donaldtrump #donaldtrumpai #presidents #presidentsai #aipresidents #aidonaldtrump #aijoebiden,534,2,non-gamer,non-biden_deepfakes,presidential_debates,psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7216200608293438510,talkthenews,7218549326669253934,https://www.tiktok.com/@talkthenews/video/7218549326669253934,"News hits fast, let's talk. I know it's hard to believe, but this is parody",70.0,False,2023-04-05 12:58:40,#papajoe #bidenai #aibiden #joeai #ai #checkthosevins #vin #talkthenews #fye,267,1,non-gamer,biden_deepfakes,non-presidential_debates,psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7126056117830681642,mjdmedia46,7207030052129656107,https://www.tiktok.com/@mjdmedia46/video/7207030052129656107,Dad. Artist. Content Creator.,249.0,False,2023-03-05 11:58:59,These AI's are getting out of hand 👀   #fyp #comedy #podcast #CapCut #foryou #fypシ #foryoupage #live #streaming #livestreaming #funny #joebiden #presidentbiden #trump #presidenttrump #news #fakenews #aibiden #ai #aigenerated #politics #political,349,1,non-gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6868480130219492358,sovietunionliveson,7282580403435670826,https://www.tiktok.com/@sovietunionliveson/video/7282580403435670826,from The River To The Sea Palestine will be free,2352.0,False,2023-09-25 2:11:31,#country #wildwest #countrysong #countrymusic #countrysongs #countryroads #c#countryroadstakemehome #countryai #biden #bidenai #aibiden #song #songs #songai #singai #aisinging #aicover #coverai #aivoice #aivoices #aivocals #aicoversongs #aivoiceover #whitehouse #unitedstates #unitedstatesofamerica #fyp #fy #fypシ #fypage #fypシ゚viral #fypp #fyppppppppppppppppppppppp #fypdong #fyy #fypsounds #viral #viralvideo #viraltiktok #virall #viral_video #viralllllll #makemefamous #foryoupage #foryoupage_tik_tok #,903,3,non-gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,biden_cover,non-trump_deepfake
7216200608293438510,talkthenews,7217623804623736107,https://www.tiktok.com/@talkthenews/video/7217623804623736107,"News hits fast, let's talk. I know it's hard to believe, but this is parody",70.0,False,2023-04-03 1:06:46,#papajoe #bidenai #joeai #aibiden #rapbattle #cowboy #scuba #garbageman #talkthenews #fye,332,3,non-gamer,biden_deepfakes,non-presidential_debates,psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7105841087774245934,oneshotai,7210172447734222123,https://www.tiktok.com/@oneshotai/video/7210172447734222123,I post memes,27.0,False,2023-03-13 23:11:45,Episode 7 | Box the Whip #aipresidents #aimemes #aitrump #aibiden #aiobama,191,1,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7245665789490627626,aitrumporbiden,7258361708404673838,https://www.tiktok.com/@aitrumporbiden/video/7258361708404673838,"Parody account of twitch.tv/trumporniden2024 
Clips of Ai Trump vs Biden Debate",21.0,False,2023-07-21 19:50:41,Good analogy. #buckleup America #aitrump #aibiden #trump #biden #debate #trumpbidendebate #joebiden #ai #donaldtrump #donaldtrumpai #presidents #presidentsai #aipresidents #aidonaldtrump #aijoebiden,351,9,non-gamer,non-biden_deepfakes,presidential_debates,psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7272349559640605701,aimoviecovers,7273573252809755910,https://www.tiktok.com/@aimoviecovers/video/7273573252809755910,,4.0,False,2023-08-31 19:39:06,Biden vs Obama (stepbrothers ai cover) #aicover #obamaai #aisong #aibiden,432,0,non-gamer,biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6611106514961874949,lilnubbycake,7204806201304010030,https://www.tiktok.com/@lilnubbycake/video/7204806201304010030,"Video Game Videos!
Musician 
Backup ➡️ @lilnubbycake2",672300.0,False,2023-02-27 12:07:57,I made this video using AI voice technology. @Clash of Clans #ai #coc #clashofclans #aibiden #aitrump #gaming #funny #viral,4105,3,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
